OTU_ID,Kingdom,Phylum,Class,Order,Family,Genus,Species
OTU_14057,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotellaceae UCG-004,uncultured bacterium
OTU_13994,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcaceae UCG-010,uncultured bacterium
OTU_13771,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcaceae UCG-010,uncultured bacterium
OTU_14369,Bacteria,Firmicutes,Clostridia,Clostridiales,Christensenellaceae,Christensenellaceae R-7 group,uncultured bacterium
OTU_13996,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcaceae UCG-002,uncultured bacterium
OTU_13997,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Rikenellaceae,Rikenellaceae RC9 gut group,uncultured bacterium
OTU_14018,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcaceae UCG-005,uncultured bacterium
OTU_13859,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,,
OTU_13858,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Rikenellaceae,dgA-11 gut group,uncultured bacterium
OTU_13684,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcaceae UCG-004,uncultured rumen bacterium
OTU_13685,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella 1,uncultured bacterium
OTU_13686,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidales RF16 group,Bacteroidales RF16 group.uncultured,uncultured bacterium
OTU_13687,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella 1,uncultured bacterium
OTU_13680,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella 1,
OTU_13681,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Muribaculaceae,Muribaculaceae.uncultured,uncultured rumen bacterium
OTU_13682,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella 7,uncultured bacterium
OTU_13683,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella 1,uncultured rumen bacterium
OTU_13993,Bacteria,Firmicutes,Clostridia,Clostridiales,Christensenellaceae,Christensenellaceae R-7 group,uncultured bacterium
OTU_13688,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella 1,uncultured rumen bacterium
OTU_13689,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,F082,F082.uncultured,uncultured rumen bacterium
OTU_14387,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcaceae UCG-010,uncultured bacterium
OTU_14227,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,,
OTU_13778,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcaceae UCG-011,uncultured bacterium
OTU_14225,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Rikenellaceae,Rikenellaceae RC9 gut group,uncultured bacterium
OTU_14019,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotellaceae UCG-003,uncultured bacterium
OTU_14223,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Rikenellaceae,Rikenellaceae RC9 gut group,uncultured bacterium
OTU_14222,Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Catenisphaera,uncultured bacterium
OTU_14221,Bacteria,Actinobacteria,Coriobacteriia,Coriobacteriales,Eggerthellaceae,Enterorhabdus,uncultured bacterium
OTU_13854,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,[Eubacterium] coprostanoligenes group,uncultured bacterium
OTU_13857,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcaceae UCG-010,uncultured bacterium
OTU_14229,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcaceae UCG-014,uncultured bacterium
OTU_14228,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcaceae UCG-009,uncultured bacterium
OTU_13705,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus 1,uncultured bacterium
OTU_13704,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcaceae UCG-010,uncultured bacterium
OTU_13668,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae,Veillonellaceae UCG-001,uncultured rumen bacterium
OTU_13706,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus 1,
OTU_13701,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,M2PB4-65 termite group,M2PB4-65 termite group.uncultured,uncultured bacterium
OTU_13700,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella 1,uncultured rumen bacterium
OTU_13703,Bacteria,Firmicutes,Clostridia,Clostridiales,Christensenellaceae,Christensenellaceae R-7 group,uncultured bacterium
OTU_13702,Bacteria,Tenericutes,Mollicutes,Izimaplasmatales,Izimaplasmatales.uncultured,Izimaplasmatales.uncultured.uncultured,uncultured bacterium
OTU_13846,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotellaceae UCG-003,uncultured Bacteroidales bacterium
OTU_13663,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Rikenellaceae,U29-B03,uncultured rumen bacterium
OTU_13844,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,[Eubacterium] coprostanoligenes group,uncultured bacterium
OTU_13845,Bacteria,Kiritimatiellaeota,Kiritimatiellae,WCHB1-41,WCHB1-41.uncultured,WCHB1-41.uncultured.uncultured,uncultured rumen bacterium
OTU_13842,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcaceae UCG-005,uncultured bacterium
OTU_13843,Bacteria,Tenericutes,Mollicutes,Mollicutes RF39,Mollicutes RF39.uncultured,Mollicutes RF39.uncultured.uncultured,uncultured bacterium
OTU_13664,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Rikenellaceae,Rikenellaceae RC9 gut group,uncultured rumen bacterium
OTU_13665,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotellaceae UCG-001,uncultured rumen bacterium
OTU_13853,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcaceae UCG-014,uncultured bacterium
OTU_14379,Bacteria,Tenericutes,Mollicutes,Anaeroplasmatales,Anaeroplasmataceae,Anaeroplasma,
OTU_13852,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcaceae UCG-005,uncultured bacterium
OTU_14328,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcaceae UCG-010,uncultured bacterium
OTU_14378,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcaceae UCG-010,uncultured bacterium
OTU_14329,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnospiraceae.uncultured,uncultured bacterium
OTU_14120,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Alloprevotella,uncultured bacterium
OTU_14121,Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Erysipelotrichaceae.uncultured,uncultured bacterium
OTU_14122,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcaceae UCG-010,uncultured bacterium
OTU_14123,Bacteria,Tenericutes,Mollicutes,Mollicutes RF39,Mollicutes RF39.uncultured,Mollicutes RF39.uncultured.uncultured,uncultured rumen bacterium
OTU_14124,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcaceae UCG-010,uncultured bacterium
OTU_14125,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Cellulosilyticum,
OTU_14126,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Rikenellaceae,Rikenellaceae RC9 gut group,uncultured bacterium
OTU_14127,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,
OTU_14128,Bacteria,Firmicutes,Clostridia,Clostridiales,Christensenellaceae,Christensenellaceae R-7 group,uncultured bacterium
OTU_14129,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcaceae UCG-005,uncultured bacterium
OTU_14371,Bacteria,Tenericutes,Mollicutes,Mollicutes RF39,Mollicutes RF39.uncultured,Mollicutes RF39.uncultured.uncultured,uncultured bacterium
OTU_14370,Bacteria,Spirochaetes,Spirochaetia,Spirochaetales,Spirochaetaceae,Treponema 2,
OTU_14420,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcaceae UCG-014,uncultured bacterium
OTU_14409,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcaceae UCG-010,uncultured bacterium
OTU_14195,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Muribaculaceae,Muribaculaceae.uncultured,uncultured bacterium
OTU_14408,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillales.uncultured,Rhodospirillales.uncultured.uncultured,uncultured rumen bacterium
OTU_14340,Bacteria,Firmicutes,Clostridia,Clostridiales,Christensenellaceae,Christensenellaceae R-7 group,uncultured bacterium
OTU_14341,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnospiraceae NK4A136 group,uncultured bacterium
OTU_14014,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcaceae UCG-010,uncultured bacterium
OTU_14015,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcaceae UCG-005,uncultured bacterium
OTU_14016,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcaceae UCG-010,uncultured bacterium
OTU_14017,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptococcaceae,Peptococcaceae.uncultured,uncultured bacterium
OTU_14010,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Rikenellaceae,Rikenellaceae RC9 gut group,uncultured bacterium
OTU_14011,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnospiraceae NK4A136 group,uncultured bacterium
OTU_13949,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcaceae NK4A214 group,uncultured bacterium
OTU_13948,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnospiraceae NC2004 group,uncultured bacterium
OTU_13947,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,,
OTU_13946,Bacteria,Tenericutes,Mollicutes,Mollicutes RF39,Mollicutes RF39.uncultured,Mollicutes RF39.uncultured.uncultured,uncultured bacterium
OTU_13945,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcaceae UCG-010,uncultured rumen bacterium
OTU_13944,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminiclostridium 5,uncultured bacterium
OTU_13943,Bacteria,Cyanobacteria,Melainabacteria,Gastranaerophilales,Gastranaerophilales.uncultured,Gastranaerophilales.uncultured.uncultured,uncultured bacterium
OTU_13942,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Paludibacteraceae,,
OTU_13941,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcaceae UCG-014,uncultured rumen bacterium
OTU_13940,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcaceae UCG-013,uncultured bacterium
OTU_14348,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,[Eubacterium] coprostanoligenes group,uncultured rumen bacterium
OTU_14349,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcaceae UCG-014,
OTU_14023,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcaceae UCG-010,uncultured bacterium
OTU_14263,Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,[Anaerorhabdus] furcosa group,uncultured bacterium
OTU_14262,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcaceae UCG-014,uncultured bacterium
OTU_14261,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,uncultured bacterium
OTU_14260,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Rikenellaceae,dgA-11 gut group,uncultured bacterium
OTU_14267,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,uncultured bacterium
OTU_14266,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiales vadinBB60 group,Clostridiales vadinBB60 group.uncultured,uncultured bacterium
OTU_14265,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,uncultured bacterium
OTU_14264,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella 9,uncultured organism
OTU_14300,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Alloprevotella,uncultured bacterium
OTU_14301,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Muribaculaceae,Muribaculaceae.uncultured,uncultured bacterium
OTU_14269,Bacteria,Firmicutes,Clostridia,Clostridiales,Family XI,Tissierella,
OTU_14268,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,uncultured bacterium
OTU_14304,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Anaerotruncus,
OTU_14305,Bacteria,Spirochaetes,Spirochaetia,Spirochaetales,Spirochaetaceae,Treponema 2,uncultured bacterium
OTU_14306,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Rikenellaceae,Rikenellaceae RC9 gut group,uncultured bacterium
OTU_14307,Bacteria,Cyanobacteria,Melainabacteria,Gastranaerophilales,Gastranaerophilales.uncultured,Gastranaerophilales.uncultured.uncultured,uncultured bacterium
OTU_14061,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcaceae UCG-011,uncultured bacterium
OTU_14060,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,,
OTU_14063,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Barnesiellaceae,Barnesiellaceae.uncultured,uncultured bacterium
OTU_14062,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcaceae.uncultured,
OTU_14065,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,F082,F082.uncultured,uncultured bacterium
OTU_14064,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,,
OTU_14067,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcaceae UCG-010,uncultured bacterium
OTU_14066,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotellaceae UCG-003,uncultured Bacteroidales bacterium
OTU_14069,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcaceae UCG-014,uncultured bacterium
OTU_14068,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,,,
OTU_14289,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus 1,uncultured bacterium
OTU_14288,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Muribaculaceae,Muribaculaceae.uncultured,uncultured bacterium
OTU_14281,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcaceae.uncultured,uncultured bacterium
OTU_14280,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcaceae UCG-013,uncultured bacterium
OTU_14283,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcaceae UCG-010,uncultured bacterium
OTU_14282,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,,
OTU_14285,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Muribaculaceae,Muribaculaceae.uncultured,uncultured bacterium
OTU_14284,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,,
OTU_14287,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Muribaculaceae,Muribaculaceae.uncultured,uncultured bacterium
OTU_14286,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Acidaminococcaceae,Phascolarctobacterium,uncultured bacterium
OTU_14168,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae,Veillonellaceae.uncultured,uncultured bacterium
OTU_14012,Bacteria,Spirochaetes,Spirochaetia,Spirochaetales,Spirochaetaceae,Treponema 2,uncultured bacterium
OTU_14164,Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Turicibacter,uncultured bacterium
OTU_14165,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,uncultured bacterium
OTU_14166,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcaceae UCG-005,uncultured bacterium
OTU_14013,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,[Eubacterium] coprostanoligenes group,uncultured bacterium
OTU_14160,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotellaceae.uncultured,uncultured bacterium
OTU_14161,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Rikenellaceae,Rikenellaceae RC9 gut group,uncultured bacterium
OTU_14162,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidales.uncultured,Bacteroidales.uncultured.uncultured,uncultured bacterium
OTU_14163,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Rikenellaceae,Rikenellaceae RC9 gut group,uncultured bacterium
OTU_13758,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcaceae UCG-010,uncultured bacterium
OTU_13759,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,,
OTU_13752,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcaceae.uncultured,uncultured bacterium
OTU_13753,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,[Eubacterium] coprostanoligenes group,uncultured bacterium
OTU_13750,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcaceae UCG-010,uncultured bacterium
OTU_13751,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcaceae UCG-013,uncultured bacterium
OTU_13756,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotellaceae UCG-004,uncultured bacterium
OTU_13757,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcaceae UCG-010,uncultured bacterium
OTU_13754,Bacteria,Tenericutes,Mollicutes,Izimaplasmatales,,,
OTU_13755,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,uncultured bacterium
OTU_13837,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,F082,F082.uncultured,uncultured bacterium
OTU_13836,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcaceae.uncultured,uncultured bacterium
OTU_13835,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,,,
OTU_13834,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcaceae UCG-010,uncultured bacterium
OTU_13833,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnoclostridium,uncultured bacterium
OTU_13832,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcaceae UCG-014,uncultured bacterium
OTU_13831,Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Akkermansiaceae,Akkermansia,uncultured bacterium
OTU_13830,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcaceae UCG-010,uncultured bacterium
OTU_13839,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcaceae UCG-010,uncultured bacterium
OTU_13838,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcaceae UCG-010,uncultured bacterium
OTU_14119,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotellaceae.uncultured,uncultured bacterium
OTU_14118,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae 1,Clostridium sensu stricto 1,uncultured bacterium
OTU_14111,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Muribaculaceae,Muribaculaceae.uncultured,uncultured bacterium
OTU_14110,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcaceae UCG-010,uncultured bacterium
OTU_14113,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,
OTU_14112,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,[Eubacterium] coprostanoligenes group,uncultured bacterium
OTU_14115,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Faecalibacterium,uncultured bacterium
OTU_14114,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,,
OTU_14117,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Roseburia,uncultured bacterium
OTU_14116,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Agathobacter,uncultured bacterium
OTU_13909,Bacteria,Tenericutes,Mollicutes,Mollicutes RF39,Mollicutes RF39.uncultured,Mollicutes RF39.uncultured.uncultured,uncultured bacterium
OTU_13908,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Rikenellaceae,Rikenellaceae RC9 gut group,uncultured bacterium
OTU_13903,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnospiraceae NK3A20 group,uncultured rumen bacterium
OTU_13902,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcaceae UCG-010,uncultured bacterium
OTU_13901,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcaceae UCG-010,uncultured bacterium
OTU_13900,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus 1,uncultured bacterium
OTU_13907,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,
OTU_13906,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,uncultured bacterium
OTU_13905,Bacteria,Firmicutes,Clostridia,Clostridiales,Eubacteriaceae,Eubacterium,
OTU_13904,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnospiraceae UCG-001,uncultured bacterium
OTU_13666,Bacteria,Proteobacteria,Gammaproteobacteria,Aeromonadales,Succinivibrionaceae,Succinivibrionaceae UCG-002,uncultured rumen bacterium
OTU_14344,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcaceae UCG-013,uncultured bacterium
OTU_14345,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,
OTU_14346,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcaceae UCG-010,uncultured bacterium
OTU_14347,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Marvinbryantia,uncultured bacterium
OTU_14029,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcaceae UCG-002,uncultured bacterium
OTU_14028,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,[Eubacterium] coprostanoligenes group,uncultured bacterium
OTU_14342,Bacteria,Tenericutes,Mollicutes,Mollicutes RF39,Mollicutes RF39.uncultured,Mollicutes RF39.uncultured.uncultured,uncultured bacterium
OTU_14343,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcaceae UCG-005,uncultured bacterium
OTU_14025,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Rikenellaceae,Rikenellaceae RC9 gut group,uncultured bacterium
OTU_14024,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcaceae UCG-010,uncultured bacterium
OTU_14027,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,,
OTU_14026,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Muribaculaceae,Muribaculaceae.uncultured,uncultured bacterium
OTU_14021,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,
OTU_14020,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcaceae UCG-010,uncultured bacterium
OTU_13667,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnospiraceae.uncultured,uncultured bacterium
OTU_14022,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotellaceae UCG-003,uncultured bacterium
OTU_14358,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcaceae UCG-010,uncultured bacterium
OTU_14207,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcaceae UCG-002,uncultured bacterium
OTU_14238,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Rikenellaceae,Rikenellaceae RC9 gut group,uncultured bacterium
OTU_14239,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcaceae UCG-005,uncultured bacterium
OTU_14230,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiales vadinBB60 group,Clostridiales vadinBB60 group.uncultured,uncultured bacterium
OTU_14231,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,[Eubacterium] coprostanoligenes group,uncultured bacterium
OTU_14232,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,uncultured bacterium
OTU_14233,Bacteria,Firmicutes,Clostridia,Clostridiales,Christensenellaceae,Christensenellaceae.uncultured,uncultured bacterium
OTU_14234,Bacteria,Cyanobacteria,Melainabacteria,Gastranaerophilales,Gastranaerophilales.uncultured,Gastranaerophilales.uncultured.uncultured,uncultured bacterium
OTU_14235,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,uncultured bacterium
OTU_14236,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,[Eubacterium] oxidoreducens group,uncultured bacterium
OTU_14237,Bacteria,Cyanobacteria,Melainabacteria,Gastranaerophilales,Gastranaerophilales.uncultured,Gastranaerophilales.uncultured.uncultured,uncultured bacterium
OTU_14331,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcaceae.uncultured,uncultured bacterium
OTU_14330,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Marinifilaceae,Odoribacter,uncultured bacterium
OTU_14333,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,[Eubacterium] coprostanoligenes group,uncultured bacterium
OTU_14332,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcaceae UCG-010,uncultured bacterium
OTU_14335,Bacteria,Firmicutes,Clostridia,Clostridiales,Christensenellaceae,Christensenellaceae R-7 group,uncultured bacterium
